,pred,true
2702,CD14+ monocyte,CD14+ monocyte
2703,CD14+ monocyte,CD16+ monocyte
2704,Cytotoxic T cell,Cytotoxic T cell
2705,Cytotoxic T cell,Cytotoxic T cell
2706,CD14+ monocyte,CD14+ monocyte
2707,CD14+ monocyte,CD14+ monocyte
2708,Cytotoxic T cell,Cytotoxic T cell
2709,Cytotoxic T cell,Cytotoxic T cell
2710,Cytotoxic T cell,Cytotoxic T cell
2711,Cytotoxic T cell,Cytotoxic T cell
2712,Cytotoxic T cell,Cytotoxic T cell
2713,Cytotoxic T cell,Cytotoxic T cell
2714,Natural killer cell,Cytotoxic T cell
2715,Cytotoxic T cell,Cytotoxic T cell
2716,CD14+ monocyte,CD14+ monocyte
2717,Cytotoxic T cell,Cytotoxic T cell
2718,B cell,B cell
2719,Cytotoxic T cell,Natural killer cell
2720,CD16+ monocyte,CD16+ monocyte
2721,CD14+ monocyte,CD14+ monocyte
2722,Megakaryocyte,Cytotoxic T cell
2723,Cytotoxic T cell,Cytotoxic T cell
2724,CD14+ monocyte,CD14+ monocyte
2725,CD4+ T cell,CD4+ T cell
2726,CD14+ monocyte,CD14+ monocyte
2727,CD14+ monocyte,CD14+ monocyte
2728,Cytotoxic T cell,Natural killer cell
2729,CD4+ T cell,CD4+ T cell
2730,CD14+ monocyte,CD14+ monocyte
2731,CD16+ monocyte,CD16+ monocyte
2732,B cell,B cell
2733,Cytotoxic T cell,Cytotoxic T cell
2734,Cytotoxic T cell,Cytotoxic T cell
2735,CD14+ monocyte,CD14+ monocyte
2736,CD4+ T cell,CD4+ T cell
2737,CD16+ monocyte,CD14+ monocyte
2738,CD4+ T cell,CD4+ T cell
2739,B cell,B cell
2740,Cytotoxic T cell,Cytotoxic T cell
2741,CD4+ T cell,CD4+ T cell
2742,B cell,B cell
2743,CD4+ T cell,CD4+ T cell
2744,B cell,B cell
2745,Cytotoxic T cell,Cytotoxic T cell
2746,Cytotoxic T cell,Cytotoxic T cell
2747,CD14+ monocyte,CD14+ monocyte
2748,CD4+ T cell,CD4+ T cell
2749,Cytotoxic T cell,Cytotoxic T cell
2750,Dendritic cell,Plasmacytoid dendritic cell
2751,CD14+ monocyte,CD14+ monocyte
2752,B cell,B cell
2753,CD14+ monocyte,CD14+ monocyte
2754,Cytotoxic T cell,Cytotoxic T cell
2755,Cytotoxic T cell,Cytotoxic T cell
2756,B cell,B cell
2757,CD4+ T cell,CD4+ T cell
2758,CD4+ T cell,CD4+ T cell
2759,B cell,B cell
2760,Cytotoxic T cell,Cytotoxic T cell
2761,CD14+ monocyte,CD14+ monocyte
2762,Cytotoxic T cell,Cytotoxic T cell
2763,CD14+ monocyte,CD14+ monocyte
2764,CD14+ monocyte,CD14+ monocyte
2765,CD4+ T cell,CD4+ T cell
2766,CD14+ monocyte,CD14+ monocyte
2767,B cell,B cell
2768,CD14+ monocyte,CD14+ monocyte
2769,CD14+ monocyte,B cell
2770,Cytotoxic T cell,Cytotoxic T cell
2771,Cytotoxic T cell,Cytotoxic T cell
2772,CD14+ monocyte,CD14+ monocyte
2773,Cytotoxic T cell,Cytotoxic T cell
2774,B cell,Dendritic cell
2775,CD16+ monocyte,CD16+ monocyte
2776,CD4+ T cell,CD4+ T cell
2777,B cell,B cell
2778,CD4+ T cell,Megakaryocyte
2779,Cytotoxic T cell,Cytotoxic T cell
2780,Cytotoxic T cell,Cytotoxic T cell
2781,CD4+ T cell,CD4+ T cell
2782,B cell,Dendritic cell
2783,CD4+ T cell,CD4+ T cell
2784,CD14+ monocyte,CD14+ monocyte
2785,CD4+ T cell,CD4+ T cell
2786,Cytotoxic T cell,Cytotoxic T cell
2787,Dendritic cell,Dendritic cell
2788,Cytotoxic T cell,Cytotoxic T cell
2789,Cytotoxic T cell,Cytotoxic T cell
2790,CD14+ monocyte,CD14+ monocyte
2791,CD14+ monocyte,CD14+ monocyte
2792,CD14+ monocyte,CD14+ monocyte
2793,CD14+ monocyte,CD14+ monocyte
2794,Cytotoxic T cell,Cytotoxic T cell
2795,CD4+ T cell,CD4+ T cell
2796,B cell,B cell
2797,CD14+ monocyte,CD4+ T cell
2798,CD14+ monocyte,CD14+ monocyte
2799,Cytotoxic T cell,Cytotoxic T cell
2800,B cell,B cell
2801,Cytotoxic T cell,CD4+ T cell
2802,CD14+ monocyte,CD14+ monocyte
2803,CD14+ monocyte,CD14+ monocyte
2804,B cell,B cell
2805,CD4+ T cell,CD4+ T cell
2806,CD14+ monocyte,Dendritic cell
2807,CD14+ monocyte,CD14+ monocyte
2808,CD4+ T cell,CD4+ T cell
2809,B cell,B cell
2810,CD14+ monocyte,Megakaryocyte
2811,CD14+ monocyte,CD14+ monocyte
2812,Cytotoxic T cell,CD4+ T cell
2813,B cell,B cell
2814,CD14+ monocyte,CD14+ monocyte
2815,Dendritic cell,Dendritic cell
2816,Cytotoxic T cell,Cytotoxic T cell
2817,B cell,B cell
2818,Cytotoxic T cell,Cytotoxic T cell
2819,CD14+ monocyte,CD14+ monocyte
2820,CD14+ monocyte,CD14+ monocyte
2821,CD14+ monocyte,CD16+ monocyte
2822,CD4+ T cell,CD4+ T cell
2823,B cell,B cell
2824,B cell,B cell
2825,B cell,CD4+ T cell
2826,Cytotoxic T cell,Cytotoxic T cell
2827,Cytotoxic T cell,Cytotoxic T cell
2828,CD14+ monocyte,Dendritic cell
2829,Dendritic cell,CD14+ monocyte
2830,CD14+ monocyte,CD14+ monocyte
2831,Cytotoxic T cell,Cytotoxic T cell
2832,CD14+ monocyte,CD14+ monocyte
2833,CD14+ monocyte,CD14+ monocyte
2834,CD14+ monocyte,CD14+ monocyte
2835,B cell,B cell
2836,CD14+ monocyte,CD14+ monocyte
2837,B cell,Dendritic cell
2838,CD14+ monocyte,CD14+ monocyte
2839,Cytotoxic T cell,Cytotoxic T cell
2840,Megakaryocyte,Cytotoxic T cell
2841,CD14+ monocyte,CD14+ monocyte
2842,Cytotoxic T cell,Cytotoxic T cell
2843,B cell,B cell
2844,CD4+ T cell,CD4+ T cell
2845,CD4+ T cell,Cytotoxic T cell
2846,Cytotoxic T cell,CD4+ T cell
2847,CD16+ monocyte,CD14+ monocyte
2848,Dendritic cell,Dendritic cell
2849,B cell,B cell
2850,CD14+ monocyte,CD14+ monocyte
2851,Cytotoxic T cell,CD4+ T cell
2852,Cytotoxic T cell,CD4+ T cell
2853,CD14+ monocyte,CD14+ monocyte
2854,Cytotoxic T cell,Cytotoxic T cell
2855,Cytotoxic T cell,Cytotoxic T cell
2856,Cytotoxic T cell,Cytotoxic T cell
2857,Cytotoxic T cell,Cytotoxic T cell
2858,B cell,B cell
2859,CD14+ monocyte,CD14+ monocyte
2860,B cell,CD16+ monocyte
2861,Natural killer cell,Natural killer cell
2862,B cell,B cell
2863,Cytotoxic T cell,Cytotoxic T cell
2864,CD14+ monocyte,CD14+ monocyte
2865,B cell,B cell
2866,Cytotoxic T cell,Cytotoxic T cell
2867,CD4+ T cell,CD4+ T cell
2868,CD14+ monocyte,CD16+ monocyte
2869,Natural killer cell,Cytotoxic T cell
2870,B cell,B cell
2871,Cytotoxic T cell,Cytotoxic T cell
2872,B cell,B cell
2873,Cytotoxic T cell,Cytotoxic T cell
2874,B cell,B cell
2875,CD14+ monocyte,CD14+ monocyte
2876,CD14+ monocyte,CD14+ monocyte
2877,Cytotoxic T cell,Cytotoxic T cell
2878,B cell,B cell
2879,CD14+ monocyte,CD14+ monocyte
2880,Cytotoxic T cell,Cytotoxic T cell
2881,B cell,B cell
2882,CD14+ monocyte,CD14+ monocyte
2883,Cytotoxic T cell,CD4+ T cell
2884,CD14+ monocyte,B cell
2885,CD4+ T cell,CD4+ T cell
2886,Cytotoxic T cell,Cytotoxic T cell
2887,CD14+ monocyte,CD14+ monocyte
2888,Dendritic cell,Plasmacytoid dendritic cell
2889,CD16+ monocyte,CD14+ monocyte
2890,Cytotoxic T cell,Cytotoxic T cell
2891,Cytotoxic T cell,Cytotoxic T cell
2892,Cytotoxic T cell,CD4+ T cell
2893,Megakaryocyte,Megakaryocyte
2894,CD4+ T cell,CD4+ T cell
2895,Cytotoxic T cell,Cytotoxic T cell
2896,CD14+ monocyte,CD14+ monocyte
2897,Cytotoxic T cell,Cytotoxic T cell
2898,CD14+ monocyte,CD14+ monocyte
2899,B cell,B cell
2900,CD4+ T cell,CD4+ T cell
2901,B cell,B cell
2902,Cytotoxic T cell,Cytotoxic T cell
2903,CD14+ monocyte,CD14+ monocyte
2904,Cytotoxic T cell,Cytotoxic T cell
2905,CD4+ T cell,CD4+ T cell
2906,CD14+ monocyte,CD14+ monocyte
2907,Cytotoxic T cell,Cytotoxic T cell
2908,Cytotoxic T cell,Cytotoxic T cell
2909,CD14+ monocyte,CD14+ monocyte
2910,B cell,B cell
2911,Cytotoxic T cell,Cytotoxic T cell
2912,CD14+ monocyte,CD14+ monocyte
2913,Cytotoxic T cell,Cytotoxic T cell
2914,Cytotoxic T cell,CD4+ T cell
2915,Megakaryocyte,Megakaryocyte
2916,CD4+ T cell,CD4+ T cell
2917,CD14+ monocyte,CD14+ monocyte
2918,CD14+ monocyte,CD14+ monocyte
2919,CD4+ T cell,CD4+ T cell
2920,CD14+ monocyte,CD14+ monocyte
2921,Cytotoxic T cell,Cytotoxic T cell
2922,CD4+ T cell,CD4+ T cell
2923,Cytotoxic T cell,Cytotoxic T cell
2924,CD4+ T cell,CD4+ T cell
2925,CD4+ T cell,CD4+ T cell
2926,B cell,B cell
2927,CD14+ monocyte,CD14+ monocyte
2928,Cytotoxic T cell,Cytotoxic T cell
2929,CD4+ T cell,CD4+ T cell
2930,CD14+ monocyte,CD14+ monocyte
2931,CD14+ monocyte,CD14+ monocyte
2932,CD16+ monocyte,CD14+ monocyte
2933,CD14+ monocyte,CD14+ monocyte
2934,Cytotoxic T cell,Cytotoxic T cell
2935,B cell,B cell
2936,Cytotoxic T cell,Cytotoxic T cell
2937,CD14+ monocyte,CD14+ monocyte
2938,CD14+ monocyte,CD14+ monocyte
2939,CD16+ monocyte,CD16+ monocyte
2940,CD14+ monocyte,CD14+ monocyte
2941,Cytotoxic T cell,Cytotoxic T cell
2942,CD14+ monocyte,CD14+ monocyte
2943,CD14+ monocyte,CD14+ monocyte
2944,CD14+ monocyte,CD14+ monocyte
2945,CD16+ monocyte,CD16+ monocyte
2946,CD14+ monocyte,CD14+ monocyte
2947,Megakaryocyte,Megakaryocyte
2948,CD14+ monocyte,CD14+ monocyte
2949,CD4+ T cell,Cytotoxic T cell
2950,CD14+ monocyte,CD14+ monocyte
2951,CD14+ monocyte,CD14+ monocyte
2952,CD14+ monocyte,CD14+ monocyte
2953,Cytotoxic T cell,Cytotoxic T cell
2954,CD14+ monocyte,CD14+ monocyte
2955,B cell,B cell
2956,CD14+ monocyte,CD14+ monocyte
2957,Cytotoxic T cell,Cytotoxic T cell
2958,CD14+ monocyte,CD14+ monocyte
2959,Cytotoxic T cell,Cytotoxic T cell
2960,Cytotoxic T cell,Cytotoxic T cell
2961,CD14+ monocyte,CD14+ monocyte
2962,CD14+ monocyte,CD14+ monocyte
2963,Cytotoxic T cell,Cytotoxic T cell
2964,Natural killer cell,Natural killer cell
2965,Cytotoxic T cell,CD4+ T cell
2966,CD14+ monocyte,CD14+ monocyte
2967,Cytotoxic T cell,CD4+ T cell
2968,Cytotoxic T cell,Plasmacytoid dendritic cell
2969,Natural killer cell,Natural killer cell
2970,CD14+ monocyte,CD14+ monocyte
2971,Cytotoxic T cell,Cytotoxic T cell
2972,CD14+ monocyte,CD14+ monocyte
2973,Megakaryocyte,Megakaryocyte
2974,Cytotoxic T cell,CD4+ T cell
2975,CD4+ T cell,CD4+ T cell
2976,B cell,B cell
2977,CD16+ monocyte,CD16+ monocyte
2978,CD14+ monocyte,CD14+ monocyte
2979,CD16+ monocyte,CD14+ monocyte
2980,CD14+ monocyte,CD14+ monocyte
2981,Cytotoxic T cell,Cytotoxic T cell
2982,Cytotoxic T cell,Cytotoxic T cell
2983,CD4+ T cell,CD4+ T cell
2984,Cytotoxic T cell,Cytotoxic T cell
2985,CD4+ T cell,Cytotoxic T cell
2986,B cell,B cell
2987,B cell,Dendritic cell
2988,CD14+ monocyte,CD14+ monocyte
2989,B cell,B cell
2990,B cell,B cell
2991,CD14+ monocyte,CD14+ monocyte
2992,Dendritic cell,CD14+ monocyte
2993,CD4+ T cell,CD4+ T cell
2994,CD14+ monocyte,CD14+ monocyte
2995,B cell,B cell
2996,Cytotoxic T cell,Natural killer cell
2997,CD14+ monocyte,CD14+ monocyte
2998,CD14+ monocyte,CD14+ monocyte
2999,Cytotoxic T cell,CD4+ T cell
3000,B cell,B cell
3001,CD14+ monocyte,CD14+ monocyte
3002,Cytotoxic T cell,Cytotoxic T cell
3003,CD16+ monocyte,CD16+ monocyte
3004,B cell,B cell
3005,CD14+ monocyte,Dendritic cell
3006,CD14+ monocyte,CD14+ monocyte
3007,CD14+ monocyte,CD14+ monocyte
3008,Cytotoxic T cell,Cytotoxic T cell
3009,B cell,B cell
3010,CD14+ monocyte,CD14+ monocyte
3011,Cytotoxic T cell,Cytotoxic T cell
3012,B cell,B cell
3013,Cytotoxic T cell,Cytotoxic T cell
3014,B cell,B cell
3015,Cytotoxic T cell,Cytotoxic T cell
3016,CD14+ monocyte,CD14+ monocyte
3017,B cell,B cell
3018,B cell,B cell
3019,CD14+ monocyte,CD14+ monocyte
3020,CD14+ monocyte,CD14+ monocyte
3021,Cytotoxic T cell,Cytotoxic T cell
3022,CD14+ monocyte,CD14+ monocyte
3023,B cell,B cell
3024,CD14+ monocyte,CD14+ monocyte
3025,B cell,B cell
3026,CD4+ T cell,CD4+ T cell
3027,Cytotoxic T cell,Cytotoxic T cell
3028,Cytotoxic T cell,Cytotoxic T cell
3029,CD14+ monocyte,CD14+ monocyte
3030,Megakaryocyte,Megakaryocyte
3031,Cytotoxic T cell,Cytotoxic T cell
3032,CD4+ T cell,CD4+ T cell
3033,CD14+ monocyte,CD14+ monocyte
3034,Cytotoxic T cell,Cytotoxic T cell
3035,CD16+ monocyte,CD14+ monocyte
3036,B cell,B cell
3037,B cell,B cell
3038,Cytotoxic T cell,Cytotoxic T cell
3039,B cell,B cell
3040,B cell,B cell
3041,Cytotoxic T cell,Cytotoxic T cell
3042,B cell,B cell
3043,CD14+ monocyte,CD14+ monocyte
3044,CD14+ monocyte,CD14+ monocyte
3045,Cytotoxic T cell,Cytotoxic T cell
3046,CD4+ T cell,CD4+ T cell
3047,CD14+ monocyte,CD14+ monocyte
3048,Cytotoxic T cell,Cytotoxic T cell
3049,Cytotoxic T cell,Cytotoxic T cell
3050,Cytotoxic T cell,Cytotoxic T cell
3051,CD4+ T cell,CD4+ T cell
3052,B cell,B cell
3053,Cytotoxic T cell,Cytotoxic T cell
3054,CD14+ monocyte,CD14+ monocyte
3055,B cell,B cell
3056,B cell,B cell
3057,CD4+ T cell,CD4+ T cell
3058,Cytotoxic T cell,Cytotoxic T cell
3059,Cytotoxic T cell,Cytotoxic T cell
3060,CD4+ T cell,CD4+ T cell
3061,CD14+ monocyte,CD16+ monocyte
3062,Cytotoxic T cell,Cytotoxic T cell
3063,Cytotoxic T cell,CD4+ T cell
3064,CD14+ monocyte,CD14+ monocyte
3065,B cell,B cell
3066,CD14+ monocyte,CD14+ monocyte
3067,Cytotoxic T cell,CD4+ T cell
3068,CD14+ monocyte,CD14+ monocyte
3069,CD14+ monocyte,CD14+ monocyte
3070,CD14+ monocyte,CD14+ monocyte
3071,Cytotoxic T cell,Cytotoxic T cell
3072,Natural killer cell,Cytotoxic T cell
3073,CD14+ monocyte,CD4+ T cell
3074,CD4+ T cell,CD4+ T cell
3075,CD4+ T cell,CD4+ T cell
3076,Megakaryocyte,Natural killer cell
3077,CD14+ monocyte,CD14+ monocyte
3078,B cell,B cell
3079,Cytotoxic T cell,Cytotoxic T cell
3080,Cytotoxic T cell,Cytotoxic T cell
3081,Cytotoxic T cell,Cytotoxic T cell
3082,CD14+ monocyte,CD14+ monocyte
3083,CD14+ monocyte,CD14+ monocyte
3084,Cytotoxic T cell,Cytotoxic T cell
3085,Cytotoxic T cell,Cytotoxic T cell
3086,Cytotoxic T cell,Cytotoxic T cell
3087,CD14+ monocyte,CD14+ monocyte
3088,CD14+ monocyte,CD14+ monocyte
3089,Cytotoxic T cell,Cytotoxic T cell
3090,Cytotoxic T cell,Cytotoxic T cell
3091,CD14+ monocyte,CD14+ monocyte
3092,CD14+ monocyte,CD14+ monocyte
3093,CD14+ monocyte,CD4+ T cell
3094,Cytotoxic T cell,Cytotoxic T cell
3095,Megakaryocyte,Megakaryocyte
3096,B cell,B cell
3097,Cytotoxic T cell,Cytotoxic T cell
3098,B cell,CD14+ monocyte
3099,B cell,B cell
3100,B cell,Dendritic cell
3101,CD4+ T cell,CD4+ T cell
3102,B cell,B cell
3103,CD14+ monocyte,CD14+ monocyte
3104,CD14+ monocyte,CD14+ monocyte
3105,CD14+ monocyte,CD14+ monocyte
3106,B cell,B cell
3107,CD14+ monocyte,CD16+ monocyte
3108,B cell,B cell
3109,CD14+ monocyte,CD14+ monocyte
3110,Cytotoxic T cell,Cytotoxic T cell
3111,CD14+ monocyte,CD14+ monocyte
3112,CD16+ monocyte,CD16+ monocyte
3113,B cell,B cell
3114,CD4+ T cell,CD4+ T cell
3115,B cell,B cell
3116,CD4+ T cell,CD4+ T cell
3117,Cytotoxic T cell,Cytotoxic T cell
3118,B cell,B cell
3119,CD14+ monocyte,CD14+ monocyte
3120,Cytotoxic T cell,Cytotoxic T cell
3121,Cytotoxic T cell,Cytotoxic T cell
3122,Cytotoxic T cell,Cytotoxic T cell
3123,Cytotoxic T cell,Cytotoxic T cell
3124,Cytotoxic T cell,Cytotoxic T cell
3125,Cytotoxic T cell,Cytotoxic T cell
3126,Cytotoxic T cell,Cytotoxic T cell
3127,Cytotoxic T cell,Cytotoxic T cell
3128,CD14+ monocyte,CD14+ monocyte
3129,CD14+ monocyte,CD14+ monocyte
3130,B cell,B cell
3131,CD14+ monocyte,CD14+ monocyte
3132,CD14+ monocyte,CD14+ monocyte
3133,Cytotoxic T cell,Cytotoxic T cell
3134,CD4+ T cell,CD4+ T cell
3135,CD16+ monocyte,CD16+ monocyte
3136,B cell,CD14+ monocyte
3137,B cell,B cell
3138,Cytotoxic T cell,Cytotoxic T cell
3139,Natural killer cell,Natural killer cell
3140,Natural killer cell,Natural killer cell
3141,Cytotoxic T cell,Cytotoxic T cell
3142,CD14+ monocyte,CD14+ monocyte
3143,Cytotoxic T cell,Cytotoxic T cell
3144,B cell,B cell
3145,CD4+ T cell,CD4+ T cell
3146,B cell,Plasmacytoid dendritic cell
3147,CD14+ monocyte,CD14+ monocyte
3148,B cell,B cell
3149,Megakaryocyte,Megakaryocyte
3150,B cell,Dendritic cell
3151,Cytotoxic T cell,CD4+ T cell
3152,B cell,B cell
3153,CD4+ T cell,CD4+ T cell
3154,Cytotoxic T cell,CD4+ T cell
3155,Cytotoxic T cell,Cytotoxic T cell
3156,Natural killer cell,Natural killer cell
3157,CD4+ T cell,CD4+ T cell
3158,CD14+ monocyte,CD16+ monocyte
3159,B cell,B cell
3160,Megakaryocyte,Megakaryocyte
3161,B cell,Dendritic cell
3162,CD14+ monocyte,CD14+ monocyte
3163,B cell,B cell
3164,CD14+ monocyte,CD14+ monocyte
3165,CD4+ T cell,CD4+ T cell
3166,CD14+ monocyte,CD14+ monocyte
3167,CD14+ monocyte,CD14+ monocyte
3168,CD14+ monocyte,CD14+ monocyte
3169,Natural killer cell,Natural killer cell
3170,CD14+ monocyte,CD14+ monocyte
3171,CD4+ T cell,Cytotoxic T cell
3172,Cytotoxic T cell,Cytotoxic T cell
3173,Megakaryocyte,Megakaryocyte
3174,Cytotoxic T cell,Cytotoxic T cell
3175,CD14+ monocyte,CD14+ monocyte
3176,B cell,B cell
3177,CD14+ monocyte,CD14+ monocyte
3178,B cell,B cell
3179,B cell,B cell
3180,Cytotoxic T cell,Cytotoxic T cell
3181,Dendritic cell,Dendritic cell
3182,B cell,B cell
3183,Cytotoxic T cell,Cytotoxic T cell
3184,Cytotoxic T cell,Cytotoxic T cell
3185,CD14+ monocyte,CD14+ monocyte
3186,B cell,CD4+ T cell
3187,CD4+ T cell,CD4+ T cell
3188,B cell,B cell
3189,CD14+ monocyte,CD14+ monocyte
3190,Cytotoxic T cell,Cytotoxic T cell
3191,CD14+ monocyte,CD16+ monocyte
3192,CD14+ monocyte,CD14+ monocyte
3193,CD14+ monocyte,CD14+ monocyte
3194,CD14+ monocyte,Dendritic cell
3195,Cytotoxic T cell,Cytotoxic T cell
3196,CD14+ monocyte,CD14+ monocyte
3197,Cytotoxic T cell,Cytotoxic T cell
3198,CD14+ monocyte,CD14+ monocyte
3199,Cytotoxic T cell,Cytotoxic T cell
3200,B cell,B cell
3201,CD14+ monocyte,Dendritic cell
3202,Cytotoxic T cell,Cytotoxic T cell
3203,CD4+ T cell,CD4+ T cell
3204,CD14+ monocyte,CD14+ monocyte
3205,B cell,B cell
3206,Cytotoxic T cell,Cytotoxic T cell
3207,CD14+ monocyte,CD14+ monocyte
3208,CD4+ T cell,CD4+ T cell
3209,Cytotoxic T cell,Cytotoxic T cell
3210,CD4+ T cell,CD4+ T cell
3211,CD14+ monocyte,CD14+ monocyte
3212,Cytotoxic T cell,Cytotoxic T cell
3213,CD4+ T cell,CD4+ T cell
3214,CD14+ monocyte,CD14+ monocyte
3215,Cytotoxic T cell,CD4+ T cell
3216,CD14+ monocyte,B cell
3217,Cytotoxic T cell,Cytotoxic T cell
3218,B cell,B cell
3219,CD14+ monocyte,CD14+ monocyte
3220,B cell,B cell
3221,CD14+ monocyte,CD14+ monocyte
3222,Cytotoxic T cell,Cytotoxic T cell
3223,CD14+ monocyte,CD14+ monocyte
3224,Natural killer cell,Natural killer cell
3225,Megakaryocyte,Megakaryocyte
3226,CD14+ monocyte,CD14+ monocyte
3227,B cell,B cell
3228,Megakaryocyte,Megakaryocyte
3229,CD14+ monocyte,CD14+ monocyte
3230,CD14+ monocyte,CD14+ monocyte
3231,B cell,Dendritic cell
3232,CD14+ monocyte,CD14+ monocyte
3233,Cytotoxic T cell,Cytotoxic T cell
3234,B cell,CD4+ T cell
3235,Cytotoxic T cell,Cytotoxic T cell
3236,CD14+ monocyte,CD16+ monocyte
3237,Cytotoxic T cell,Cytotoxic T cell
3238,CD4+ T cell,CD4+ T cell
3239,CD14+ monocyte,CD14+ monocyte
3240,B cell,B cell
3241,CD14+ monocyte,CD14+ monocyte
3242,CD14+ monocyte,CD14+ monocyte
3243,CD4+ T cell,CD4+ T cell
3244,B cell,B cell
3245,B cell,Cytotoxic T cell
3246,B cell,B cell
3247,Cytotoxic T cell,Cytotoxic T cell
3248,CD14+ monocyte,CD14+ monocyte
3249,Cytotoxic T cell,Cytotoxic T cell
3250,CD4+ T cell,CD4+ T cell
3251,B cell,Dendritic cell
3252,Natural killer cell,Cytotoxic T cell
3253,CD14+ monocyte,CD14+ monocyte
3254,B cell,B cell
3255,CD14+ monocyte,CD14+ monocyte
3256,CD14+ monocyte,CD14+ monocyte
3257,CD14+ monocyte,CD14+ monocyte
3258,B cell,B cell
3259,B cell,B cell
3260,CD4+ T cell,CD4+ T cell
3261,B cell,B cell
3262,CD4+ T cell,CD4+ T cell
3263,B cell,B cell
3264,CD14+ monocyte,CD14+ monocyte
3265,CD4+ T cell,CD4+ T cell
3266,CD14+ monocyte,CD14+ monocyte
3267,B cell,B cell
3268,CD14+ monocyte,CD14+ monocyte
3269,Cytotoxic T cell,Cytotoxic T cell
3270,Cytotoxic T cell,Cytotoxic T cell
3271,Cytotoxic T cell,Cytotoxic T cell
3272,B cell,B cell
3273,B cell,Dendritic cell
3274,Cytotoxic T cell,Cytotoxic T cell
3275,Cytotoxic T cell,Cytotoxic T cell
3276,Dendritic cell,Plasmacytoid dendritic cell
3277,B cell,B cell
3278,CD14+ monocyte,CD14+ monocyte
3279,B cell,B cell
3280,CD4+ T cell,CD4+ T cell
3281,B cell,B cell
3282,CD14+ monocyte,CD14+ monocyte
3283,CD4+ T cell,CD4+ T cell
3284,CD4+ T cell,CD4+ T cell
3285,B cell,B cell
3286,CD14+ monocyte,CD14+ monocyte
3287,CD14+ monocyte,CD14+ monocyte
3288,CD14+ monocyte,CD14+ monocyte
3289,CD4+ T cell,CD4+ T cell
3290,Cytotoxic T cell,Cytotoxic T cell
3291,CD14+ monocyte,CD14+ monocyte
3292,Cytotoxic T cell,CD4+ T cell
3293,CD14+ monocyte,CD14+ monocyte
3294,Megakaryocyte,Megakaryocyte
3295,CD14+ monocyte,CD14+ monocyte
3296,CD14+ monocyte,CD14+ monocyte
3297,CD4+ T cell,CD4+ T cell
3298,Cytotoxic T cell,Cytotoxic T cell
3299,CD14+ monocyte,CD14+ monocyte
3300,CD14+ monocyte,CD14+ monocyte
3301,B cell,B cell
3302,B cell,Dendritic cell
3303,CD14+ monocyte,CD14+ monocyte
3304,B cell,B cell
3305,CD14+ monocyte,CD14+ monocyte
3306,B cell,B cell
3307,CD16+ monocyte,CD16+ monocyte
3308,CD4+ T cell,CD4+ T cell
3309,B cell,B cell
3310,CD14+ monocyte,CD14+ monocyte
3311,CD14+ monocyte,Dendritic cell
3312,CD14+ monocyte,CD14+ monocyte
3313,Cytotoxic T cell,Cytotoxic T cell
3314,B cell,B cell
3315,CD14+ monocyte,CD14+ monocyte
3316,Cytotoxic T cell,CD4+ T cell
3317,Cytotoxic T cell,Cytotoxic T cell
3318,CD16+ monocyte,CD16+ monocyte
3319,CD4+ T cell,CD4+ T cell
3320,Cytotoxic T cell,Cytotoxic T cell
3321,Cytotoxic T cell,Cytotoxic T cell
3322,CD14+ monocyte,CD14+ monocyte
3323,CD14+ monocyte,CD14+ monocyte
3324,Cytotoxic T cell,Cytotoxic T cell
3325,Dendritic cell,CD14+ monocyte
3326,Dendritic cell,CD14+ monocyte
3327,Cytotoxic T cell,Cytotoxic T cell
3328,CD4+ T cell,CD4+ T cell
3329,CD4+ T cell,CD4+ T cell
3330,Cytotoxic T cell,Cytotoxic T cell
3331,CD14+ monocyte,CD14+ monocyte
3332,B cell,Cytotoxic T cell
3333,Cytotoxic T cell,Cytotoxic T cell
3334,Cytotoxic T cell,Cytotoxic T cell
3335,CD14+ monocyte,CD14+ monocyte
3336,CD14+ monocyte,CD14+ monocyte
3337,Cytotoxic T cell,Cytotoxic T cell
3338,Cytotoxic T cell,Cytotoxic T cell
3339,CD14+ monocyte,CD16+ monocyte
3340,B cell,B cell
3341,Plasmacytoid dendritic cell,Plasmacytoid dendritic cell
3342,B cell,B cell
3343,Cytotoxic T cell,Cytotoxic T cell
3344,B cell,B cell
3345,CD14+ monocyte,CD14+ monocyte
3346,CD14+ monocyte,B cell
3347,CD14+ monocyte,CD14+ monocyte
3348,B cell,B cell
3349,CD14+ monocyte,CD14+ monocyte
3350,B cell,B cell
3351,B cell,B cell
3352,CD4+ T cell,CD4+ T cell
3353,B cell,B cell
3354,CD14+ monocyte,CD14+ monocyte
3355,B cell,B cell
3356,Cytotoxic T cell,Cytotoxic T cell
3357,Cytotoxic T cell,Cytotoxic T cell
3358,Cytotoxic T cell,Cytotoxic T cell
3359,CD14+ monocyte,CD14+ monocyte
3360,CD14+ monocyte,CD14+ monocyte
3361,CD14+ monocyte,CD14+ monocyte
3362,B cell,B cell
3363,CD14+ monocyte,CD14+ monocyte
3364,B cell,B cell
3365,CD14+ monocyte,CD14+ monocyte
3366,CD4+ T cell,CD4+ T cell
3367,CD14+ monocyte,CD4+ T cell
3368,CD14+ monocyte,CD14+ monocyte
3369,CD14+ monocyte,CD14+ monocyte
3370,CD4+ T cell,CD4+ T cell
3371,Cytotoxic T cell,CD4+ T cell
