,pred,true
2805,CD4+ T cell,CD4+ T cell
2806,Cytotoxic T cell,Cytotoxic T cell
2807,Cytotoxic T cell,Cytotoxic T cell
2808,B cell,B cell
2809,B cell,B cell
2810,CD4+ T cell,CD4+ T cell
2811,B cell,B cell
2812,Cytotoxic T cell,Cytotoxic T cell
2813,CD4+ T cell,Cytotoxic T cell
2814,CD4+ T cell,CD4+ T cell
2815,CD4+ T cell,CD4+ T cell
2816,CD14+ monocyte,CD16+ monocyte
2817,CD4+ T cell,CD4+ T cell
2818,Cytotoxic T cell,Cytotoxic T cell
2819,B cell,B cell
2820,CD4+ T cell,CD4+ T cell
2821,CD16+ monocyte,CD16+ monocyte
2822,Cytotoxic T cell,Cytotoxic T cell
2823,B cell,B cell
2824,CD4+ T cell,CD4+ T cell
2825,CD4+ T cell,CD4+ T cell
2826,CD4+ T cell,CD4+ T cell
2827,B cell,B cell
2828,CD14+ monocyte,CD14+ monocyte
2829,CD4+ T cell,CD4+ T cell
2830,Dendritic cell,Dendritic cell
2831,Dendritic cell,CD14+ monocyte
2832,CD4+ T cell,CD4+ T cell
2833,B cell,B cell
2834,CD4+ T cell,CD4+ T cell
2835,Cytotoxic T cell,Cytotoxic T cell
2836,Cytotoxic T cell,Cytotoxic T cell
2837,Cytotoxic T cell,Cytotoxic T cell
2838,Cytotoxic T cell,Cytotoxic T cell
2839,Cytotoxic T cell,CD14+ monocyte
2840,CD4+ T cell,CD4+ T cell
2841,Cytotoxic T cell,Cytotoxic T cell
2842,Cytotoxic T cell,Cytotoxic T cell
2843,Cytotoxic T cell,Cytotoxic T cell
2844,Natural killer cell,Natural killer cell
2845,CD4+ T cell,CD14+ monocyte
2846,Cytotoxic T cell,Cytotoxic T cell
2847,Cytotoxic T cell,Cytotoxic T cell
2848,Cytotoxic T cell,Cytotoxic T cell
2849,CD4+ T cell,CD4+ T cell
2850,Cytotoxic T cell,Cytotoxic T cell
2851,CD4+ T cell,CD4+ T cell
2852,CD4+ T cell,CD4+ T cell
2853,Cytotoxic T cell,Cytotoxic T cell
2854,CD4+ T cell,CD4+ T cell
2855,CD14+ monocyte,CD14+ monocyte
2856,B cell,B cell
2857,Cytotoxic T cell,Natural killer cell
2858,CD4+ T cell,CD4+ T cell
2859,Cytotoxic T cell,Cytotoxic T cell
2860,CD4+ T cell,CD4+ T cell
2861,B cell,B cell
2862,Cytotoxic T cell,Cytotoxic T cell
2863,Cytotoxic T cell,Cytotoxic T cell
2864,CD4+ T cell,CD4+ T cell
2865,CD14+ monocyte,CD14+ monocyte
2866,B cell,B cell
2867,CD4+ T cell,CD4+ T cell
2868,Cytotoxic T cell,Cytotoxic T cell
2869,B cell,B cell
2870,CD16+ monocyte,CD16+ monocyte
2871,Cytotoxic T cell,Cytotoxic T cell
2872,CD4+ T cell,CD4+ T cell
2873,B cell,B cell
2874,Cytotoxic T cell,Cytotoxic T cell
2875,CD4+ T cell,CD4+ T cell
2876,B cell,B cell
2877,CD4+ T cell,Cytotoxic T cell
2878,CD4+ T cell,CD4+ T cell
2879,Cytotoxic T cell,Cytotoxic T cell
2880,Cytotoxic T cell,Cytotoxic T cell
2881,B cell,B cell
2882,Cytotoxic T cell,Cytotoxic T cell
2883,Cytotoxic T cell,Natural killer cell
2884,Natural killer cell,CD14+ monocyte
2885,Cytotoxic T cell,Cytotoxic T cell
2886,CD14+ monocyte,CD16+ monocyte
2887,B cell,B cell
2888,Cytotoxic T cell,Cytotoxic T cell
2889,CD16+ monocyte,CD16+ monocyte
2890,CD4+ T cell,CD4+ T cell
2891,Cytotoxic T cell,Cytotoxic T cell
2892,CD4+ T cell,CD4+ T cell
2893,CD4+ T cell,CD4+ T cell
2894,B cell,B cell
2895,Cytotoxic T cell,Cytotoxic T cell
2896,Cytotoxic T cell,Cytotoxic T cell
2897,Cytotoxic T cell,Cytotoxic T cell
2898,CD14+ monocyte,CD14+ monocyte
2899,B cell,B cell
2900,Natural killer cell,Natural killer cell
2901,CD4+ T cell,CD4+ T cell
2902,Cytotoxic T cell,Cytotoxic T cell
2903,B cell,B cell
2904,Cytotoxic T cell,Cytotoxic T cell
2905,B cell,B cell
2906,B cell,B cell
2907,Cytotoxic T cell,Cytotoxic T cell
2908,Cytotoxic T cell,Cytotoxic T cell
2909,CD4+ T cell,CD4+ T cell
2910,CD14+ monocyte,CD14+ monocyte
2911,B cell,B cell
2912,Cytotoxic T cell,CD4+ T cell
2913,B cell,B cell
2914,CD4+ T cell,CD4+ T cell
2915,B cell,B cell
2916,Natural killer cell,Natural killer cell
2917,B cell,B cell
2918,Cytotoxic T cell,Natural killer cell
2919,Megakaryocyte,Megakaryocyte
2920,Cytotoxic T cell,Cytotoxic T cell
2921,CD4+ T cell,CD4+ T cell
2922,Cytotoxic T cell,Cytotoxic T cell
2923,B cell,B cell
2924,Cytotoxic T cell,Cytotoxic T cell
2925,CD14+ monocyte,CD14+ monocyte
2926,B cell,B cell
2927,B cell,B cell
2928,B cell,B cell
2929,CD16+ monocyte,CD16+ monocyte
2930,CD14+ monocyte,CD16+ monocyte
2931,B cell,B cell
2932,CD14+ monocyte,CD14+ monocyte
2933,CD4+ T cell,CD4+ T cell
2934,CD4+ T cell,Cytotoxic T cell
2935,Cytotoxic T cell,CD4+ T cell
2936,CD4+ T cell,CD4+ T cell
2937,CD4+ T cell,CD4+ T cell
2938,Natural killer cell,Natural killer cell
2939,CD4+ T cell,CD4+ T cell
2940,B cell,B cell
2941,Cytotoxic T cell,CD4+ T cell
2942,Cytotoxic T cell,Natural killer cell
2943,B cell,B cell
2944,B cell,B cell
2945,Cytotoxic T cell,Cytotoxic T cell
2946,Cytotoxic T cell,Natural killer cell
2947,B cell,B cell
2948,B cell,B cell
2949,Cytotoxic T cell,Cytotoxic T cell
2950,B cell,B cell
2951,CD4+ T cell,CD4+ T cell
2952,Cytotoxic T cell,Cytotoxic T cell
2953,Dendritic cell,CD14+ monocyte
2954,B cell,B cell
2955,B cell,B cell
2956,CD4+ T cell,CD4+ T cell
2957,CD4+ T cell,CD4+ T cell
2958,B cell,B cell
2959,CD16+ monocyte,CD16+ monocyte
2960,Cytotoxic T cell,Cytotoxic T cell
2961,Cytotoxic T cell,Cytotoxic T cell
2962,B cell,B cell
2963,CD4+ T cell,CD4+ T cell
2964,CD4+ T cell,CD4+ T cell
2965,CD4+ T cell,CD4+ T cell
2966,Cytotoxic T cell,Cytotoxic T cell
2967,B cell,B cell
2968,Cytotoxic T cell,Cytotoxic T cell
2969,Cytotoxic T cell,CD4+ T cell
2970,Cytotoxic T cell,Cytotoxic T cell
2971,Megakaryocyte,Megakaryocyte
2972,Natural killer cell,Natural killer cell
2973,CD4+ T cell,CD4+ T cell
2974,CD4+ T cell,CD4+ T cell
2975,CD4+ T cell,CD4+ T cell
2976,Cytotoxic T cell,Cytotoxic T cell
2977,B cell,B cell
2978,B cell,B cell
2979,CD4+ T cell,CD4+ T cell
2980,B cell,B cell
2981,Cytotoxic T cell,Cytotoxic T cell
2982,Cytotoxic T cell,Cytotoxic T cell
2983,B cell,B cell
2984,CD4+ T cell,CD4+ T cell
2985,Cytotoxic T cell,CD14+ monocyte
2986,B cell,B cell
2987,Cytotoxic T cell,Cytotoxic T cell
2988,Cytotoxic T cell,Cytotoxic T cell
2989,CD14+ monocyte,CD14+ monocyte
2990,CD4+ T cell,CD4+ T cell
2991,CD14+ monocyte,CD16+ monocyte
2992,Cytotoxic T cell,Cytotoxic T cell
2993,B cell,B cell
2994,CD4+ T cell,CD4+ T cell
2995,Natural killer cell,Natural killer cell
2996,Cytotoxic T cell,CD4+ T cell
2997,CD14+ monocyte,CD14+ monocyte
2998,CD4+ T cell,CD4+ T cell
2999,Cytotoxic T cell,Cytotoxic T cell
3000,Cytotoxic T cell,CD4+ T cell
3001,CD4+ T cell,CD4+ T cell
3002,Cytotoxic T cell,Cytotoxic T cell
3003,B cell,B cell
3004,B cell,B cell
3005,Cytotoxic T cell,Cytotoxic T cell
3006,Cytotoxic T cell,Cytotoxic T cell
3007,Cytotoxic T cell,Cytotoxic T cell
3008,Cytotoxic T cell,Cytotoxic T cell
3009,Dendritic cell,CD14+ monocyte
3010,B cell,B cell
3011,B cell,B cell
3012,Cytotoxic T cell,Cytotoxic T cell
3013,CD14+ monocyte,CD14+ monocyte
3014,CD4+ T cell,CD4+ T cell
3015,CD4+ T cell,CD4+ T cell
3016,Cytotoxic T cell,Cytotoxic T cell
3017,B cell,B cell
3018,B cell,B cell
3019,CD4+ T cell,CD4+ T cell
3020,Cytotoxic T cell,Cytotoxic T cell
3021,CD16+ monocyte,CD16+ monocyte
3022,Cytotoxic T cell,Cytotoxic T cell
3023,B cell,B cell
3024,Cytotoxic T cell,Cytotoxic T cell
3025,Cytotoxic T cell,Cytotoxic T cell
3026,Cytotoxic T cell,Cytotoxic T cell
3027,Cytotoxic T cell,Cytotoxic T cell
3028,CD4+ T cell,CD4+ T cell
3029,Cytotoxic T cell,Cytotoxic T cell
3030,CD4+ T cell,CD4+ T cell
3031,CD4+ T cell,CD4+ T cell
3032,B cell,B cell
3033,Cytotoxic T cell,Natural killer cell
3034,CD4+ T cell,CD4+ T cell
3035,CD4+ T cell,Cytotoxic T cell
3036,B cell,B cell
3037,B cell,B cell
3038,Cytotoxic T cell,Cytotoxic T cell
3039,CD4+ T cell,CD4+ T cell
3040,Cytotoxic T cell,Cytotoxic T cell
3041,Cytotoxic T cell,Cytotoxic T cell
3042,B cell,B cell
3043,CD4+ T cell,CD4+ T cell
3044,Cytotoxic T cell,Cytotoxic T cell
3045,B cell,B cell
3046,Cytotoxic T cell,Cytotoxic T cell
3047,B cell,B cell
3048,CD4+ T cell,Cytotoxic T cell
3049,Cytotoxic T cell,Cytotoxic T cell
3050,CD4+ T cell,CD4+ T cell
3051,B cell,B cell
3052,Cytotoxic T cell,Natural killer cell
3053,CD14+ monocyte,CD16+ monocyte
3054,Dendritic cell,CD14+ monocyte
3055,CD4+ T cell,CD4+ T cell
3056,CD4+ T cell,CD4+ T cell
3057,Cytotoxic T cell,Cytotoxic T cell
3058,CD4+ T cell,CD4+ T cell
3059,Cytotoxic T cell,Natural killer cell
3060,B cell,B cell
3061,B cell,B cell
3062,Natural killer cell,Natural killer cell
3063,Cytotoxic T cell,Cytotoxic T cell
3064,CD4+ T cell,CD4+ T cell
3065,CD4+ T cell,CD4+ T cell
3066,Cytotoxic T cell,Natural killer cell
3067,Natural killer cell,Natural killer cell
3068,B cell,B cell
3069,CD4+ T cell,CD4+ T cell
3070,CD4+ T cell,CD4+ T cell
3071,Cytotoxic T cell,Cytotoxic T cell
3072,CD4+ T cell,CD4+ T cell
3073,CD4+ T cell,CD4+ T cell
3074,Cytotoxic T cell,Cytotoxic T cell
3075,Cytotoxic T cell,Cytotoxic T cell
3076,CD4+ T cell,CD4+ T cell
3077,B cell,B cell
3078,Cytotoxic T cell,Cytotoxic T cell
3079,B cell,B cell
3080,Cytotoxic T cell,Cytotoxic T cell
3081,Natural killer cell,Natural killer cell
3082,CD4+ T cell,CD4+ T cell
3083,CD4+ T cell,CD4+ T cell
3084,CD4+ T cell,CD4+ T cell
3085,CD4+ T cell,CD4+ T cell
3086,Cytotoxic T cell,Cytotoxic T cell
3087,CD4+ T cell,CD4+ T cell
3088,Natural killer cell,Natural killer cell
3089,Cytotoxic T cell,Cytotoxic T cell
3090,B cell,B cell
3091,B cell,B cell
3092,Cytotoxic T cell,Cytotoxic T cell
3093,CD14+ monocyte,CD14+ monocyte
3094,B cell,B cell
3095,B cell,B cell
3096,CD4+ T cell,CD4+ T cell
3097,CD4+ T cell,CD4+ T cell
3098,B cell,B cell
3099,Cytotoxic T cell,Cytotoxic T cell
3100,B cell,B cell
3101,Cytotoxic T cell,CD4+ T cell
3102,CD4+ T cell,CD4+ T cell
3103,CD4+ T cell,CD4+ T cell
3104,CD4+ T cell,CD4+ T cell
3105,B cell,B cell
3106,CD4+ T cell,Cytotoxic T cell
3107,Cytotoxic T cell,Cytotoxic T cell
3108,Cytotoxic T cell,Cytotoxic T cell
3109,Cytotoxic T cell,Cytotoxic T cell
3110,B cell,B cell
3111,CD14+ monocyte,CD14+ monocyte
3112,CD4+ T cell,CD4+ T cell
3113,Cytotoxic T cell,Cytotoxic T cell
3114,CD4+ T cell,CD4+ T cell
3115,Cytotoxic T cell,Cytotoxic T cell
3116,CD4+ T cell,CD4+ T cell
3117,CD4+ T cell,CD4+ T cell
3118,CD4+ T cell,CD4+ T cell
3119,B cell,B cell
3120,Cytotoxic T cell,Cytotoxic T cell
3121,Cytotoxic T cell,Cytotoxic T cell
3122,B cell,B cell
3123,Cytotoxic T cell,CD4+ T cell
3124,CD16+ monocyte,CD16+ monocyte
3125,CD4+ T cell,CD4+ T cell
3126,B cell,B cell
3127,Cytotoxic T cell,Cytotoxic T cell
3128,B cell,B cell
3129,Cytotoxic T cell,Cytotoxic T cell
3130,B cell,B cell
3131,CD4+ T cell,CD4+ T cell
3132,CD14+ monocyte,CD14+ monocyte
3133,B cell,B cell
3134,CD4+ T cell,CD4+ T cell
3135,CD4+ T cell,CD4+ T cell
3136,CD14+ monocyte,CD14+ monocyte
3137,Cytotoxic T cell,Cytotoxic T cell
3138,B cell,B cell
3139,B cell,B cell
3140,CD4+ T cell,CD4+ T cell
3141,Cytotoxic T cell,Cytotoxic T cell
3142,B cell,B cell
3143,Cytotoxic T cell,Cytotoxic T cell
3144,CD4+ T cell,CD4+ T cell
3145,Cytotoxic T cell,Cytotoxic T cell
3146,CD4+ T cell,CD4+ T cell
3147,Cytotoxic T cell,Cytotoxic T cell
3148,Cytotoxic T cell,Cytotoxic T cell
3149,B cell,B cell
3150,Cytotoxic T cell,Natural killer cell
3151,B cell,B cell
3152,Cytotoxic T cell,CD4+ T cell
3153,Cytotoxic T cell,Natural killer cell
3154,Cytotoxic T cell,Cytotoxic T cell
3155,CD4+ T cell,CD4+ T cell
3156,Cytotoxic T cell,CD4+ T cell
3157,CD4+ T cell,CD4+ T cell
3158,B cell,B cell
3159,Cytotoxic T cell,Natural killer cell
3160,CD4+ T cell,CD4+ T cell
3161,CD4+ T cell,CD4+ T cell
3162,B cell,B cell
3163,Dendritic cell,Dendritic cell
3164,Cytotoxic T cell,CD4+ T cell
3165,Cytotoxic T cell,Cytotoxic T cell
3166,CD4+ T cell,CD4+ T cell
3167,CD4+ T cell,CD4+ T cell
3168,CD4+ T cell,CD4+ T cell
3169,CD4+ T cell,CD4+ T cell
3170,B cell,B cell
3171,B cell,B cell
3172,Cytotoxic T cell,Cytotoxic T cell
3173,B cell,B cell
3174,CD4+ T cell,CD4+ T cell
3175,B cell,B cell
3176,Cytotoxic T cell,Cytotoxic T cell
3177,B cell,B cell
3178,Cytotoxic T cell,Cytotoxic T cell
3179,Cytotoxic T cell,Cytotoxic T cell
3180,Cytotoxic T cell,Cytotoxic T cell
3181,Cytotoxic T cell,Cytotoxic T cell
3182,CD4+ T cell,Cytotoxic T cell
3183,B cell,B cell
3184,Cytotoxic T cell,Cytotoxic T cell
3185,B cell,B cell
3186,Cytotoxic T cell,Cytotoxic T cell
3187,Cytotoxic T cell,Natural killer cell
3188,B cell,B cell
3189,CD4+ T cell,CD4+ T cell
3190,Cytotoxic T cell,Cytotoxic T cell
3191,B cell,B cell
3192,Cytotoxic T cell,Cytotoxic T cell
3193,CD14+ monocyte,CD14+ monocyte
3194,CD4+ T cell,CD4+ T cell
3195,CD14+ monocyte,CD14+ monocyte
3196,Cytotoxic T cell,Cytotoxic T cell
3197,B cell,B cell
3198,CD14+ monocyte,CD14+ monocyte
3199,CD4+ T cell,CD4+ T cell
3200,Natural killer cell,Natural killer cell
3201,Cytotoxic T cell,Natural killer cell
3202,CD4+ T cell,CD4+ T cell
3203,CD4+ T cell,CD14+ monocyte
3204,Cytotoxic T cell,Natural killer cell
3205,B cell,B cell
3206,B cell,B cell
3207,B cell,B cell
3208,CD4+ T cell,CD4+ T cell
3209,Cytotoxic T cell,Cytotoxic T cell
3210,Cytotoxic T cell,Cytotoxic T cell
3211,Cytotoxic T cell,Natural killer cell
3212,Cytotoxic T cell,Cytotoxic T cell
3213,B cell,B cell
3214,CD4+ T cell,CD4+ T cell
3215,Cytotoxic T cell,CD4+ T cell
3216,CD4+ T cell,Cytotoxic T cell
3217,B cell,B cell
3218,Cytotoxic T cell,Cytotoxic T cell
3219,Cytotoxic T cell,Cytotoxic T cell
3220,CD4+ T cell,CD4+ T cell
3221,CD4+ T cell,CD4+ T cell
3222,Cytotoxic T cell,Cytotoxic T cell
3223,Cytotoxic T cell,Cytotoxic T cell
3224,CD4+ T cell,CD4+ T cell
3225,CD4+ T cell,CD4+ T cell
3226,Cytotoxic T cell,Cytotoxic T cell
3227,CD4+ T cell,CD4+ T cell
3228,CD4+ T cell,CD4+ T cell
3229,CD4+ T cell,CD4+ T cell
3230,CD4+ T cell,CD4+ T cell
3231,CD4+ T cell,CD4+ T cell
3232,CD4+ T cell,CD4+ T cell
3233,CD14+ monocyte,CD14+ monocyte
3234,CD4+ T cell,Cytotoxic T cell
3235,CD4+ T cell,CD4+ T cell
3236,Cytotoxic T cell,Cytotoxic T cell
3237,CD4+ T cell,CD4+ T cell
3238,CD4+ T cell,CD4+ T cell
3239,Cytotoxic T cell,Cytotoxic T cell
3240,CD4+ T cell,CD4+ T cell
3241,Megakaryocyte,Megakaryocyte
3242,Cytotoxic T cell,CD4+ T cell
3243,B cell,B cell
3244,CD4+ T cell,CD4+ T cell
3245,Cytotoxic T cell,CD4+ T cell
3246,Cytotoxic T cell,Cytotoxic T cell
3247,CD4+ T cell,CD4+ T cell
3248,CD14+ monocyte,CD14+ monocyte
3249,B cell,B cell
3250,B cell,B cell
3251,Cytotoxic T cell,Cytotoxic T cell
3252,Cytotoxic T cell,Cytotoxic T cell
3253,Cytotoxic T cell,Cytotoxic T cell
3254,Cytotoxic T cell,Cytotoxic T cell
3255,B cell,B cell
3256,B cell,B cell
3257,CD14+ monocyte,CD14+ monocyte
3258,Cytotoxic T cell,Cytotoxic T cell
3259,B cell,B cell
3260,B cell,B cell
3261,Cytotoxic T cell,Cytotoxic T cell
3262,Cytotoxic T cell,Natural killer cell
3263,CD4+ T cell,Cytotoxic T cell
3264,Cytotoxic T cell,Cytotoxic T cell
3265,B cell,B cell
3266,B cell,B cell
3267,CD4+ T cell,CD4+ T cell
3268,CD4+ T cell,CD4+ T cell
3269,Cytotoxic T cell,Cytotoxic T cell
3270,B cell,B cell
3271,Cytotoxic T cell,Cytotoxic T cell
3272,Cytotoxic T cell,CD4+ T cell
3273,Cytotoxic T cell,Cytotoxic T cell
3274,CD4+ T cell,CD4+ T cell
3275,CD4+ T cell,CD4+ T cell
3276,CD14+ monocyte,CD14+ monocyte
3277,Natural killer cell,Natural killer cell
3278,CD4+ T cell,CD4+ T cell
3279,Cytotoxic T cell,CD4+ T cell
3280,Cytotoxic T cell,Cytotoxic T cell
3281,CD4+ T cell,CD4+ T cell
3282,CD4+ T cell,CD4+ T cell
3283,CD14+ monocyte,CD14+ monocyte
3284,Cytotoxic T cell,Cytotoxic T cell
3285,CD14+ monocyte,CD16+ monocyte
3286,Cytotoxic T cell,Cytotoxic T cell
3287,CD4+ T cell,CD4+ T cell
3288,Cytotoxic T cell,Cytotoxic T cell
3289,CD14+ monocyte,CD14+ monocyte
3290,CD4+ T cell,CD4+ T cell
3291,Cytotoxic T cell,Cytotoxic T cell
3292,Cytotoxic T cell,Cytotoxic T cell
3293,Cytotoxic T cell,Cytotoxic T cell
3294,B cell,B cell
3295,CD4+ T cell,Cytotoxic T cell
3296,B cell,B cell
3297,B cell,B cell
3298,B cell,B cell
3299,B cell,B cell
3300,Plasmacytoid dendritic cell,Plasmacytoid dendritic cell
3301,CD4+ T cell,CD4+ T cell
3302,CD4+ T cell,CD4+ T cell
3303,B cell,B cell
3304,Cytotoxic T cell,CD4+ T cell
3305,Plasmacytoid dendritic cell,Plasmacytoid dendritic cell
3306,CD4+ T cell,CD4+ T cell
3307,Cytotoxic T cell,Cytotoxic T cell
3308,CD4+ T cell,CD4+ T cell
3309,B cell,B cell
3310,Cytotoxic T cell,Natural killer cell
3311,Cytotoxic T cell,Cytotoxic T cell
3312,B cell,B cell
3313,CD4+ T cell,CD4+ T cell
3314,Cytotoxic T cell,Cytotoxic T cell
3315,Cytotoxic T cell,Cytotoxic T cell
3316,B cell,B cell
3317,Cytotoxic T cell,Cytotoxic T cell
3318,Cytotoxic T cell,Cytotoxic T cell
3319,B cell,B cell
3320,B cell,B cell
3321,CD4+ T cell,CD4+ T cell
3322,Cytotoxic T cell,Cytotoxic T cell
3323,B cell,B cell
3324,CD4+ T cell,CD4+ T cell
3325,CD4+ T cell,CD4+ T cell
3326,B cell,B cell
3327,Cytotoxic T cell,Cytotoxic T cell
3328,Megakaryocyte,Megakaryocyte
3329,Cytotoxic T cell,Cytotoxic T cell
3330,Cytotoxic T cell,Cytotoxic T cell
3331,B cell,B cell
3332,CD4+ T cell,CD4+ T cell
3333,CD4+ T cell,CD4+ T cell
3334,CD4+ T cell,CD4+ T cell
3335,Cytotoxic T cell,Cytotoxic T cell
3336,B cell,B cell
3337,B cell,B cell
3338,B cell,B cell
3339,CD4+ T cell,CD4+ T cell
3340,B cell,B cell
3341,CD14+ monocyte,CD14+ monocyte
3342,Natural killer cell,Natural killer cell
3343,B cell,B cell
3344,B cell,B cell
3345,Cytotoxic T cell,CD4+ T cell
3346,Cytotoxic T cell,Natural killer cell
3347,CD4+ T cell,CD4+ T cell
3348,Cytotoxic T cell,Cytotoxic T cell
3349,Cytotoxic T cell,Cytotoxic T cell
3350,Megakaryocyte,Megakaryocyte
3351,Cytotoxic T cell,Cytotoxic T cell
3352,CD4+ T cell,CD4+ T cell
3353,CD4+ T cell,CD4+ T cell
3354,Cytotoxic T cell,Cytotoxic T cell
3355,B cell,B cell
3356,Natural killer cell,Natural killer cell
3357,Cytotoxic T cell,Cytotoxic T cell
3358,CD16+ monocyte,CD16+ monocyte
3359,CD4+ T cell,CD4+ T cell
3360,B cell,B cell
3361,Cytotoxic T cell,CD14+ monocyte
3362,Cytotoxic T cell,Cytotoxic T cell
3363,CD16+ monocyte,CD16+ monocyte
3364,B cell,B cell
3365,Cytotoxic T cell,Cytotoxic T cell
3366,CD14+ monocyte,CD14+ monocyte
3367,Cytotoxic T cell,Cytotoxic T cell
3368,Cytotoxic T cell,Cytotoxic T cell
3369,Cytotoxic T cell,Natural killer cell
3370,CD4+ T cell,Cytotoxic T cell
3371,Cytotoxic T cell,Cytotoxic T cell
3372,CD4+ T cell,CD4+ T cell
3373,CD4+ T cell,CD4+ T cell
3374,Cytotoxic T cell,Cytotoxic T cell
3375,Cytotoxic T cell,Cytotoxic T cell
3376,Cytotoxic T cell,Cytotoxic T cell
3377,CD4+ T cell,CD4+ T cell
3378,Cytotoxic T cell,Cytotoxic T cell
3379,Natural killer cell,Natural killer cell
3380,CD4+ T cell,CD4+ T cell
3381,Cytotoxic T cell,CD4+ T cell
3382,Natural killer cell,Natural killer cell
3383,B cell,B cell
3384,B cell,B cell
3385,B cell,B cell
3386,Cytotoxic T cell,Cytotoxic T cell
3387,B cell,B cell
3388,CD14+ monocyte,CD14+ monocyte
3389,CD4+ T cell,CD4+ T cell
3390,Cytotoxic T cell,CD4+ T cell
3391,CD4+ T cell,CD4+ T cell
3392,Cytotoxic T cell,Cytotoxic T cell
3393,B cell,B cell
3394,CD14+ monocyte,CD14+ monocyte
3395,CD4+ T cell,CD4+ T cell
3396,Cytotoxic T cell,Cytotoxic T cell
3397,Cytotoxic T cell,Cytotoxic T cell
3398,Cytotoxic T cell,CD4+ T cell
3399,Cytotoxic T cell,Cytotoxic T cell
3400,B cell,B cell
3401,CD4+ T cell,CD4+ T cell
3402,Cytotoxic T cell,Cytotoxic T cell
3403,CD4+ T cell,CD4+ T cell
3404,CD14+ monocyte,Plasmacytoid dendritic cell
3405,B cell,B cell
3406,CD4+ T cell,CD4+ T cell
3407,Cytotoxic T cell,Cytotoxic T cell
3408,Cytotoxic T cell,Cytotoxic T cell
3409,Cytotoxic T cell,CD4+ T cell
3410,B cell,B cell
3411,Cytotoxic T cell,Cytotoxic T cell
3412,Cytotoxic T cell,Cytotoxic T cell
3413,CD4+ T cell,Cytotoxic T cell
3414,B cell,B cell
3415,CD14+ monocyte,CD14+ monocyte
3416,Cytotoxic T cell,Cytotoxic T cell
3417,CD4+ T cell,CD4+ T cell
3418,B cell,B cell
3419,Cytotoxic T cell,Natural killer cell
3420,Cytotoxic T cell,Cytotoxic T cell
3421,Cytotoxic T cell,Cytotoxic T cell
3422,Cytotoxic T cell,Cytotoxic T cell
3423,CD4+ T cell,CD4+ T cell
3424,B cell,B cell
3425,CD4+ T cell,CD4+ T cell
3426,Cytotoxic T cell,Natural killer cell
3427,Cytotoxic T cell,Cytotoxic T cell
3428,B cell,B cell
3429,CD4+ T cell,CD4+ T cell
3430,Cytotoxic T cell,Cytotoxic T cell
3431,CD4+ T cell,CD4+ T cell
3432,CD4+ T cell,CD4+ T cell
3433,CD4+ T cell,CD4+ T cell
3434,Cytotoxic T cell,Cytotoxic T cell
3435,B cell,B cell
3436,Cytotoxic T cell,Cytotoxic T cell
3437,B cell,B cell
3438,Cytotoxic T cell,Cytotoxic T cell
3439,Natural killer cell,Natural killer cell
3440,Cytotoxic T cell,Cytotoxic T cell
3441,Dendritic cell,CD14+ monocyte
3442,Cytotoxic T cell,Cytotoxic T cell
3443,Cytotoxic T cell,CD4+ T cell
3444,B cell,B cell
3445,Cytotoxic T cell,Cytotoxic T cell
3446,CD4+ T cell,CD4+ T cell
3447,Cytotoxic T cell,Cytotoxic T cell
3448,Cytotoxic T cell,Cytotoxic T cell
3449,Cytotoxic T cell,CD4+ T cell
3450,Cytotoxic T cell,Cytotoxic T cell
3451,B cell,B cell
3452,B cell,B cell
3453,CD4+ T cell,Cytotoxic T cell
3454,Cytotoxic T cell,Cytotoxic T cell
3455,CD4+ T cell,CD4+ T cell
3456,Cytotoxic T cell,Cytotoxic T cell
3457,CD4+ T cell,CD4+ T cell
3458,B cell,B cell
3459,B cell,B cell
3460,CD4+ T cell,CD4+ T cell
3461,B cell,B cell
3462,B cell,B cell
3463,CD4+ T cell,CD4+ T cell
3464,Cytotoxic T cell,Cytotoxic T cell
3465,Cytotoxic T cell,Cytotoxic T cell
3466,B cell,B cell
3467,Cytotoxic T cell,Cytotoxic T cell
3468,B cell,B cell
3469,CD14+ monocyte,CD14+ monocyte
3470,CD4+ T cell,Cytotoxic T cell
3471,CD4+ T cell,CD4+ T cell
3472,CD4+ T cell,CD4+ T cell
3473,B cell,B cell
3474,Cytotoxic T cell,Cytotoxic T cell
3475,Cytotoxic T cell,Cytotoxic T cell
3476,CD4+ T cell,CD4+ T cell
3477,Cytotoxic T cell,Cytotoxic T cell
3478,Cytotoxic T cell,Cytotoxic T cell
3479,B cell,B cell
3480,CD4+ T cell,CD4+ T cell
3481,CD4+ T cell,CD4+ T cell
3482,Cytotoxic T cell,CD4+ T cell
3483,CD16+ monocyte,CD16+ monocyte
3484,CD4+ T cell,CD4+ T cell
3485,Cytotoxic T cell,Natural killer cell
3486,Cytotoxic T cell,Cytotoxic T cell
3487,Natural killer cell,Natural killer cell
3488,CD4+ T cell,CD4+ T cell
3489,B cell,B cell
3490,Cytotoxic T cell,Cytotoxic T cell
3491,Cytotoxic T cell,Cytotoxic T cell
3492,CD4+ T cell,CD4+ T cell
3493,B cell,B cell
3494,CD4+ T cell,CD4+ T cell
3495,Cytotoxic T cell,Cytotoxic T cell
3496,CD16+ monocyte,CD16+ monocyte
3497,Cytotoxic T cell,CD4+ T cell
3498,Cytotoxic T cell,Cytotoxic T cell
